location,time,temperature,dew_point,humidity,precipitation,snow,wind_direction,wind_speed,wind_gust,pressure,sunshine_duration,weather_code,source_file
Haridwar,2026-08-07 00:30:00,27.1,26.4,96,0.0,,165,4.0,,1000.5,,3,export (1).csv
Haridwar,2026-08-07 01:30:00,27.0,26.5,97,0.2,,88,2.9,,999.9,,7,export (1).csv
Haridwar,2026-08-07 02:30:00,26.7,26.4,98,0.0,,83,2.9,,999.7,,3,export (1).csv
Haridwar,2026-08-07 03:30:00,26.6,26.3,98,0.0,,97,2.9,,999.3,,3,export (1).csv
Haridwar,2026-08-07 04:30:00,26.5,26.2,98,0.1,,125,2.2,,999.2,,17,export (1).csv
Haridwar,2026-08-07 05:30:00,26.4,26.1,98,0.0,,124,2.9,,999.2,,3,export (1).csv
Haridwar,2026-08-07 06:30:00,26.9,26.0,95,0.0,,137,4.0,,999.7,,2,export (1).csv
Haridwar,2026-08-07 07:30:00,28.0,26.2,90,0.0,,148,4.0,,1000.5,,1,export (1).csv
Haridwar,2026-08-07 08:30:00,29.2,26.2,84,0.0,,193,3.6,,1001.1,,1,export (1).csv
Haridwar,2026-08-07 09:30:00,30.4,26.1,78,0.2,,165,2.9,,1001.2,,17,export (1).csv
Haridwar,2026-08-07 10:30:00,31.3,26.1,74,0.1,,93,2.9,,1001.2,,17,export (1).csv
Haridwar,2026-08-07 11:30:00,31.8,25.9,71,0.1,,82,4.3,,1000.5,,17,export (1).csv
Haridwar,2026-08-07 12:30:00,32.0,25.8,70,0.1,,82,5.8,,999.5,,7,export (1).csv
Haridwar,2026-08-07 13:30:00,32.0,26.1,71,0.1,,71,6.8,,998.4,,17,export (1).csv
Haridwar,2026-08-07 14:30:00,32.2,25.5,68,0.4,,78,7.2,,997.4,,17,export (1).csv
Haridwar,2026-08-07 15:30:00,32.2,25.5,68,0.3,,99,7.9,,996.7,,17,export (1).csv
Haridwar,2026-08-07 16:30:00,31.8,25.1,68,0.2,,99,7.6,,996.6,,17,export (1).csv
Haridwar,2026-08-07 17:30:00,30.1,27.1,84,0.1,,119,10.1,,996.8,,17,export (1).csv
Haridwar,2026-08-07 18:30:00,29.4,27.2,88,0.0,,143,6.8,,997.4,,3,export (1).csv
Haridwar,2026-08-07 19:30:00,28.8,27.0,90,0.0,,116,8.3,,999.1,,3,export (1).csv
Haridwar,2026-08-07 20:30:00,28.6,26.8,90,0.0,,106,7.9,,1000.0,,3,export (1).csv
Haridwar,2026-08-07 21:30:00,28.3,26.7,91,0.0,,129,6.1,,1000.3,,3,export (1).csv
Haridwar,2026-08-07 22:30:00,27.7,26.3,92,0.1,,153,5.4,,1000.5,,17,export (1).csv
Haridwar,2026-08-07 23:30:00,26.1,25.6,97,2.0,,118,9.7,,1000.5,,18,export (1).csv
Haridwar,2026-08-08 00:30:00,25.9,25.4,97,0.5,,144,7.9,,1000.4,,17,export (1).csv
Haridwar,2026-08-08 01:30:00,25.7,25.4,98,0.3,,78,4.0,,1000.0,,17,export (1).csv
Haridwar,2026-08-08 02:30:00,25.5,25.2,98,0.4,,58,5.8,,999.9,,8,export (1).csv
Haridwar,2026-08-08 03:30:00,25.7,25.0,96,0.5,,80,10.1,,999.0,,8,export (1).csv
Haridwar,2026-08-08 04:30:00,25.6,25.1,97,0.1,,109,5.8,,999.5,,17,export (1).csv
Haridwar,2026-08-08 05:30:00,25.5,25.0,97,0.0,,86,5.8,,999.3,,3,export (1).csv
Haridwar,2026-08-08 06:30:00,25.7,25.0,96,0.0,,82,5.8,,999.9,,3,export (1).csv
Haridwar,2026-08-08 07:30:00,26.6,24.8,90,0.0,,79,6.1,,1000.6,,3,export (1).csv
Haridwar,2026-08-08 08:30:00,27.4,24.6,85,0.0,,100,6.1,,1001.0,,3,export (1).csv
Haridwar,2026-08-08 09:30:00,28.7,24.7,79,0.1,,97,6.8,,1001.2,,17,export (1).csv
Haridwar,2026-08-08 10:30:00,30.4,25.7,76,0.1,,84,8.6,,1001.4,,17,export (1).csv
Haridwar,2026-08-08 11:30:00,31.5,25.1,69,0.0,,90,10.4,,1000.7,,3,export (1).csv
Haridwar,2026-08-08 12:30:00,30.7,25.3,73,0.2,,74,10.8,,999.9,,7,export (1).csv
Haridwar,2026-08-08 13:30:00,31.6,25.9,72,0.4,,81,10.4,,999.2,,17,export (1).csv
Haridwar,2026-08-08 14:30:00,31.9,25.7,70,0.0,,73,10.4,,998.3,,3,export (1).csv
Haridwar,2026-08-08 15:30:00,32.8,24.8,63,0.4,,80,13.3,,996.9,,17,export (1).csv
Haridwar,2026-08-08 16:30:00,32.7,25.2,65,0.2,,79,13.3,,996.6,,17,export (1).csv
Haridwar,2026-08-08 17:30:00,30.0,26.8,83,1.3,,118,10.1,,997.7,,18,export (1).csv
Haridwar,2026-08-08 18:30:00,29.8,27.0,85,0.0,,83,6.1,,998.5,,3,export (1).csv
Haridwar,2026-08-08 19:30:00,29.4,26.8,86,0.0,,85,8.6,,999.4,,2,export (1).csv
Haridwar,2026-08-08 20:30:00,28.9,26.7,88,0.2,,114,10.1,,1000.6,,17,export (1).csv
Haridwar,2026-08-08 21:30:00,27.5,26.3,93,1.3,,154,7.2,,1001.6,,18,export (1).csv
Haridwar,2026-08-08 22:30:00,27.5,26.4,94,0.3,,54,7.6,,1001.4,,17,export (1).csv
Haridwar,2026-08-08 23:30:00,27.4,26.5,95,0.0,,58,8.6,,1001.1,,3,export (1).csv
Haridwar,2026-08-09 00:30:00,27.2,26.1,94,0.0,,69,9.7,,1000.7,,3,export (1).csv
Haridwar,2026-08-09 01:30:00,27.0,25.9,94,0.0,,72,9.0,,1000.5,,3,export (1).csv
Haridwar,2026-08-09 02:30:00,26.9,25.5,92,0.4,,87,10.1,,1000.3,,8,export (1).csv
Haridwar,2026-08-09 03:30:00,26.7,25.7,94,0.4,,63,11.5,,1000.1,,8,export (1).csv
Haridwar,2026-08-09 04:30:00,26.3,25.6,96,0.0,,70,12.2,,999.9,,3,export (1).csv
Haridwar,2026-08-09 05:30:00,26.1,25.1,94,0.0,,75,12.2,,1000.2,,3,export (1).csv
Haridwar,2026-08-09 06:30:00,26.3,25.3,94,0.2,,78,13.3,,1000.7,,7,export (1).csv
Haridwar,2026-08-09 07:30:00,27.0,25.6,92,0.1,,86,14.8,,1000.5,,7,export (1).csv
Haridwar,2026-08-09 08:30:00,28.5,25.1,82,0.1,,101,16.2,,1000.6,,7,export (1).csv
Haridwar,2026-08-09 09:30:00,30.0,25.1,75,0.2,,110,15.8,,1000.9,,17,export (1).csv
Haridwar,2026-08-09 10:30:00,31.0,25.6,73,0.1,,113,12.2,,1001.2,,17,export (1).csv
Haridwar,2026-08-09 11:30:00,31.9,25.7,70,0.0,,111,13.7,,1000.4,,3,export (1).csv
Haridwar,2026-08-09 12:30:00,32.2,25.8,69,0.5,,105,13.7,,999.4,,17,export (1).csv
Haridwar,2026-08-09 13:30:00,33.4,25.4,63,0.0,,110,13.0,,998.4,,2,export (1).csv
Haridwar,2026-08-09 14:30:00,33.5,25.7,64,0.2,,107,12.2,,997.4,,17,export (1).csv
Haridwar,2026-08-09 15:30:00,33.5,25.7,64,0.0,,103,10.1,,996.9,,2,export (1).csv
Haridwar,2026-08-09 16:30:00,33.2,25.7,65,0.0,,91,11.9,,996.8,,2,export (1).csv
Haridwar,2026-08-09 17:30:00,31.7,26.5,74,0.2,,99,9.4,,997.1,,17,export (1).csv
Haridwar,2026-08-09 18:30:00,30.8,26.1,76,0.0,,76,7.6,,998.1,,2,export (1).csv
Haridwar,2026-08-09 19:30:00,30.1,26.3,80,0.0,,119,7.9,,999.4,,3,export (1).csv
Haridwar,2026-08-09 20:30:00,28.3,26.9,92,2.3,,128,5.8,,1000.2,,18,export (1).csv
Haridwar,2026-08-09 21:30:00,28.2,26.8,92,0.5,,113,13.3,,1000.9,,17,export (1).csv
Haridwar,2026-08-09 22:30:00,27.4,26.2,93,0.7,,91,13.0,,1001.2,,8,export (1).csv
Haridwar,2026-08-09 23:30:00,26.9,26.0,95,0.6,,97,9.7,,1000.4,,17,export (1).csv
Haridwar,2026-08-10 00:30:00,26.8,26.1,96,0.4,,88,8.6,,1000.2,,17,export (1).csv
Haridwar,2026-08-10 01:30:00,26.6,26.1,97,0.0,,97,8.6,,999.4,,3,export (1).csv
Haridwar,2026-08-10 02:30:00,26.5,26.0,97,0.0,,83,9.4,,998.6,,3,export (1).csv
Haridwar,2026-08-10 03:30:00,26.6,26.1,97,0.0,,82,7.6,,998.9,,3,export (1).csv
Haridwar,2026-08-10 04:30:00,26.6,26.1,97,0.0,,86,5.8,,999.4,,3,export (1).csv
Haridwar,2026-08-10 05:30:00,26.6,26.1,97,0.0,,95,6.8,,999.4,,3,export (1).csv
Haridwar,2026-08-10 06:30:00,27.1,26.0,94,0.0,,102,9.0,,1000.2,,3,export (1).csv
Haridwar,2026-08-10 07:30:00,28.0,26.2,90,0.0,,113,7.9,,1000.6,,3,export (1).csv
Haridwar,2026-08-10 08:30:00,28.8,26.2,86,0.1,,120,7.2,,1000.8,,7,export (1).csv
Haridwar,2026-08-10 09:30:00,30.1,26.5,81,0.2,,113,7.2,,1001.0,,17,export (1).csv
Haridwar,2026-08-10 10:30:00,30.7,26.2,77,0.3,,105,7.9,,1000.9,,17,export (1).csv
Haridwar,2026-08-10 11:30:00,31.9,26.0,71,0.3,,103,11.2,,1001.2,,17,export (1).csv
Haridwar,2026-08-10 12:30:00,31.8,26.6,74,0.4,,128,11.5,,1000.4,,17,export (1).csv
Haridwar,2026-08-10 13:30:00,32.0,27.0,75,0.2,,101,10.4,,999.4,,17,export (1).csv
Haridwar,2026-08-10 14:30:00,31.8,26.8,75,0.4,,96,12.6,,997.9,,17,export (1).csv
Haridwar,2026-08-10 15:30:00,31.1,26.8,78,0.7,,91,11.9,,996.9,,17,export (1).csv
Haridwar,2026-08-10 16:30:00,31.6,26.2,73,0.2,,102,11.5,,996.4,,17,export (1).csv
Haridwar,2026-08-10 17:30:00,31.1,26.8,78,0.0,,104,9.0,,997.1,,3,export (1).csv
Haridwar,2026-08-10 18:30:00,30.4,27.2,83,0.0,,83,6.1,,997.8,,3,export (1).csv
Haridwar,2026-08-10 19:30:00,30.0,27.0,84,0.0,,93,12.2,,999.0,,3,export (1).csv
Haridwar,2026-08-10 20:30:00,29.3,25.9,82,0.0,,115,14.8,,999.9,,3,export (1).csv
Haridwar,2026-08-10 21:30:00,28.3,26.1,88,0.2,,102,16.2,,1000.6,,17,export (1).csv
Haridwar,2026-08-10 22:30:00,27.7,25.9,90,0.2,,101,11.5,,1000.3,,17,export (1).csv
Haridwar,2026-08-10 23:30:00,27.4,26.0,92,0.0,,118,9.4,,1001.0,,3,export (1).csv
Haridwar,2026-08-11 00:30:00,27.1,26.0,94,0.0,,115,6.8,,1000.9,,3,export (1).csv
Haridwar,2026-08-11 01:30:00,26.8,26.1,96,0.0,,84,8.6,,999.8,,3,export (1).csv
Haridwar,2026-08-11 02:30:00,26.6,26.1,97,0.0,,89,7.6,,999.7,,2,export (1).csv
Haridwar,2026-08-11 03:30:00,26.5,26.2,98,0.0,,112,6.8,,999.6,,3,export (1).csv
Haridwar,2026-08-11 04:30:00,26.4,26.1,98,0.0,,88,8.3,,999.9,,3,export (1).csv
Haridwar,2026-08-11 05:30:00,26.3,25.8,97,0.0,,96,8.3,,1000.0,,3,export (1).csv
Haridwar,2026-08-11 06:30:00,26.7,25.7,94,0.0,,102,8.3,,1000.6,,3,export (1).csv
Haridwar,2026-08-11 07:30:00,27.8,25.4,87,0.0,,115,7.6,,1001.2,,3,export (1).csv
Haridwar,2026-08-11 08:30:00,29.3,25.5,80,0.0,,119,8.6,,1001.7,,3,export (1).csv
Haridwar,2026-08-11 09:30:00,31.0,25.8,74,0.2,,169,7.2,,1001.8,,17,export (1).csv
Haridwar,2026-08-11 10:30:00,32.1,25.4,68,0.0,,158,5.8,,1001.6,,2,export (1).csv
Haridwar,2026-08-11 11:30:00,33.0,25.8,66,0.1,,138,5.0,,1001.3,,17,export (1).csv
Haridwar,2026-08-11 12:30:00,33.4,26.2,66,0.0,,128,4.0,,1000.6,,2,export (1).csv
Haridwar,2026-08-11 13:30:00,33.8,26.5,66,0.0,,107,2.5,,999.1,,2,export (1).csv
Haridwar,2026-08-11 14:30:00,33.4,26.7,68,0.0,,53,4.3,,998.1,,2,export (1).csv
Haridwar,2026-08-11 15:30:00,31.3,26.5,76,0.1,,197,12.2,,997.3,,17,export (1).csv
Haridwar,2026-08-11 16:30:00,28.2,26.6,91,2.1,,179,14.0,,997.3,,18,export (1).csv
Haridwar,2026-08-11 17:30:00,28.6,26.2,87,0.3,,177,8.6,,998.0,,17,export (1).csv
Haridwar,2026-08-11 18:30:00,28.3,25.9,87,0.0,,156,5.8,,998.8,,3,export (1).csv
Haridwar,2026-08-11 19:30:00,28.1,25.9,88,0.0,,169,4.7,,999.8,,3,export (1).csv
Haridwar,2026-08-11 20:30:00,27.9,26.1,90,0.0,,101,4.7,,1000.7,,3,export (1).csv
Haridwar,2026-08-11 21:30:00,27.8,26.4,92,0.0,,118,3.2,,1000.8,,3,export (1).csv
Haridwar,2026-08-11 22:30:00,27.7,26.5,93,0.0,,118,5.0,,1001.3,,3,export (1).csv
Haridwar,2026-08-11 23:30:00,27.4,26.3,94,0.0,,117,4.3,,1001.2,,3,export (1).csv
Haridwar,2026-08-12 00:30:00,27.2,26.3,95,0.0,,150,3.2,,1001.2,,1,export (1).csv
Haridwar,2026-08-12 01:30:00,27.0,26.5,97,0.0,,155,3.2,,1000.9,,1,export (1).csv
Haridwar,2026-08-12 02:30:00,26.9,26.6,98,0.0,,168,4.3,,1000.5,,1,export (1).csv
Haridwar,2026-08-12 03:30:00,26.8,26.5,98,0.0,,175,3.2,,1000.5,,1,export (1).csv
Haridwar,2026-08-12 04:30:00,26.9,26.2,96,0.0,,193,2.9,,1000.6,,2,export (1).csv
Haridwar,2026-08-12 05:30:00,26.9,26.2,96,0.0,,173,2.9,,1000.8,,2,export (1).csv
Haridwar,2026-08-12 06:30:00,27.6,26.2,92,0.0,,166,3.6,,1001.4,,1,export (1).csv
Haridwar,2026-08-12 07:30:00,28.3,26.3,89,0.0,,230,6.5,,1001.3,,1,export (1).csv
Haridwar,2026-08-12 08:30:00,29.7,26.7,84,0.0,,240,5.4,,1001.9,,3,export (1).csv
Haridwar,2026-08-12 09:30:00,31.1,26.8,78,0.0,,235,4.3,,1001.9,,3,export (1).csv
Haridwar,2026-08-12 10:30:00,32.4,26.4,71,0.0,,224,4.3,,1002.1,,2,export (1).csv
Haridwar,2026-08-12 11:30:00,33.3,26.1,66,0.0,,223,5.0,,1001.6,,1,export (1).csv
Haridwar,2026-08-12 12:30:00,33.8,25.5,62,0.0,,213,5.0,,1001.0,,2,export (1).csv
Haridwar,2026-08-12 13:30:00,34.0,25.7,62,0.0,,208,4.0,,1000.3,,2,export (1).csv
Haridwar,2026-08-12 14:30:00,34.4,26.0,62,0.0,,214,1.4,,999.6,,1,export (1).csv
Haridwar,2026-08-12 15:30:00,34.2,25.9,62,0.0,,339,2.9,,998.4,,2,export (1).csv
Haridwar,2026-08-12 16:30:00,33.8,25.7,63,0.2,,20,4.0,,998.0,,17,export (1).csv
Haridwar,2026-08-12 17:30:00,32.9,26.7,70,0.5,,55,4.0,,998.2,,17,export (1).csv
Haridwar,2026-08-12 18:30:00,31.7,26.9,76,0.0,,57,4.7,,999.0,,2,export (1).csv
Haridwar,2026-08-12 19:30:00,31.0,27.3,81,0.0,,88,5.0,,1000.2,,2,export (1).csv
Haridwar,2026-08-12 20:30:00,30.5,27.3,83,0.0,,113,5.0,,1001.6,,2,export (1).csv
Haridwar,2026-08-12 21:30:00,30.2,27.4,85,0.0,,106,5.0,,1002.7,,3,export (1).csv
Haridwar,2026-08-12 22:30:00,29.8,27.6,88,0.0,,102,5.8,,1002.7,,3,export (1).csv
Haridwar,2026-08-12 23:30:00,29.4,27.2,88,0.0,,108,5.4,,1002.6,,2,export (1).csv
Haridwar,2026-08-13 00:30:00,29.1,27.1,89,0.0,,128,5.8,,1002.4,,3,export (1).csv
Haridwar,2026-08-13 01:30:00,27.4,26.7,96,3.5,,285,8.3,,1002.3,,18,export (1).csv
Haridwar,2026-08-13 02:30:00,27.4,26.9,97,0.8,,314,7.6,,1001.3,,17,export (1).csv
Haridwar,2026-08-13 03:30:00,27.4,26.9,97,0.0,,15,4.0,,1001.0,,3,export (1).csv
Haridwar,2026-08-13 04:30:00,27.4,26.9,97,0.0,,301,5.0,,1001.3,,3,export (1).csv
Haridwar,2026-08-13 05:30:00,28.3,27.6,96,0.0,,260,3.2,,1001.8,,3,export (1).csv
Haridwar,2026-08-13 06:30:00,29.0,27.7,93,0.0,,245,5.0,,1002.5,,2,export (1).csv
Haridwar,2026-08-13 07:30:00,30.2,27.4,85,0.0,,264,5.0,,1002.7,,3,export (1).csv
Haridwar,2026-08-13 08:30:00,31.3,27.0,78,0.0,,272,5.8,,1002.9,,3,export (1).csv
Haridwar,2026-08-13 09:30:00,32.1,26.9,74,0.0,,261,4.7,,1002.8,,3,export (1).csv
Haridwar,2026-08-13 10:30:00,33.1,26.9,70,0.0,,279,4.3,,1002.5,,3,export (1).csv
Haridwar,2026-08-13 11:30:00,33.5,27.0,69,0.0,,315,6.5,,1002.4,,3,export (1).csv
Haridwar,2026-08-13 12:30:00,32.5,27.5,75,1.3,,289,8.3,,1001.0,,9,export (1).csv
Haridwar,2026-08-13 13:30:00,31.1,27.2,80,2.2,,328,5.8,,1000.0,,9,export (1).csv
Haridwar,2026-08-13 14:30:00,32.2,27.4,76,1.3,,243,7.2,,998.8,,18,export (1).csv
Haridwar,2026-08-13 15:30:00,29.5,27.1,87,2.8,,268,12.2,,998.6,,18,export (1).csv
Haridwar,2026-08-13 16:30:00,29.5,26.9,86,0.7,,307,9.0,,998.6,,8,export (1).csv
Haridwar,2026-08-13 17:30:00,29.3,26.9,87,0.1,,270,5.0,,999.0,,17,export (1).csv
Haridwar,2026-08-13 18:30:00,28.2,26.8,92,0.5,,315,8.6,,1000.4,,17,export (1).csv
Haridwar,2026-08-13 19:30:00,26.4,26.1,98,7.4,,238,10.1,,1002.4,,9,export (1).csv
Haridwar,2026-08-13 20:30:00,26.5,26.2,98,2.3,,86,4.7,,1002.5,,9,export (1).csv
Haridwar,2026-08-13 21:30:00,26.6,26.3,98,1.0,,95,6.8,,1002.9,,9,export (1).csv
Haridwar,2026-08-13 22:30:00,26.7,26.2,97,0.5,,101,6.8,,1002.5,,8,export (1).csv
Haridwar,2026-08-13 23:30:00,26.7,26.2,97,0.5,,188,4.7,,1002.0,,17,export (1).csv
Haridwar,2026-08-14 00:30:00,26.6,26.3,98,0.2,,183,5.0,,1002.0,,7,export (1).csv
Haridwar,2026-08-14 01:30:00,26.5,26.2,98,0.2,,143,5.0,,1001.3,,7,export (1).csv
Haridwar,2026-08-14 02:30:00,26.5,25.8,96,0.0,,220,6.8,,1000.9,,3,export (1).csv
Haridwar,2026-08-14 03:30:00,26.1,25.4,96,1.8,,238,5.8,,1002.0,,9,export (1).csv
Haridwar,2026-08-14 04:30:00,26.1,25.4,96,0.4,,0,5.8,,1002.3,,8,export (1).csv
Haridwar,2026-08-14 05:30:00,26.3,25.6,96,0.1,,351,4.3,,1002.3,,7,export (1).csv
Haridwar,2026-08-14 06:30:00,26.7,25.7,94,0.0,,348,6.5,,1002.9,,3,export (1).csv
Haridwar,2026-08-14 07:30:00,27.4,25.6,90,0.0,,38,7.6,,1003.1,,3,export (1).csv
Haridwar,2026-08-14 08:30:00,28.1,25.7,87,0.2,,42,7.2,,1003.1,,7,export (1).csv
Haridwar,2026-08-14 09:30:00,29.7,25.9,80,0.3,,46,9.4,,1002.6,,8,export (1).csv
Haridwar,2026-08-14 10:30:00,30.8,26.1,76,0.5,,63,10.4,,1002.5,,8,export (1).csv
Haridwar,2026-08-14 11:30:00,31.5,26.3,74,0.1,,81,10.1,,1002.4,,7,export (1).csv
Haridwar,2026-08-14 12:30:00,31.6,26.4,74,0.2,,75,10.4,,1001.2,,7,export (1).csv
Haridwar,2026-08-14 13:30:00,31.7,26.5,74,0.2,,43,13.3,,999.6,,7,export (1).csv
Haridwar,2026-08-14 14:30:00,32.0,26.8,74,0.3,,38,11.2,,998.4,,17,export (1).csv
Haridwar,2026-08-14 15:30:00,31.6,26.4,74,0.2,,40,10.4,,997.7,,17,export (1).csv
Haridwar,2026-08-14 16:30:00,30.9,26.2,76,0.4,,23,7.9,,997.3,,17,export (1).csv
Haridwar,2026-08-14 17:30:00,28.6,26.0,86,0.7,,320,11.2,,998.0,,17,export (1).csv
Haridwar,2026-08-14 18:30:00,26.4,25.7,96,9.5,,9,14.4,,999.7,,18,export (1).csv
Haridwar,2026-08-14 19:30:00,26.6,25.9,96,1.7,,28,7.9,,1000.5,,9,export (1).csv
Haridwar,2026-08-14 20:30:00,26.7,26.2,97,0.7,,186,4.0,,1001.2,,8,export (1).csv
Haridwar,2026-08-14 21:30:00,26.9,26.6,98,0.0,,312,3.6,,1001.9,,3,export (1).csv
Haridwar,2026-08-14 22:30:00,26.9,26.6,98,0.0,,117,3.6,,1001.5,,3,export (1).csv
Haridwar,2026-08-14 23:30:00,26.9,26.4,97,0.0,,91,2.2,,1001.3,,3,export (1).csv
Prayagraj,2026-08-07 00:30:00,27.5,25.7,90,,,241,3.7,,999.6,,4,export (2).csv
Prayagraj,2026-08-07 01:30:00,27.4,25.8,91,,,237,3.7,,999.1,,4,export (2).csv
Prayagraj,2026-08-07 02:30:00,27.2,25.8,92,,,233,3.7,,998.7,,4,export (2).csv
Prayagraj,2026-08-07 03:30:00,27.1,25.9,93,,,234,3.7,,998.5,,4,export (2).csv
Prayagraj,2026-08-07 04:30:00,27.0,25.8,93,,,235,3.7,,998.2,,4,export (2).csv
Prayagraj,2026-08-07 05:30:00,27.0,25.8,93,,,236,1.8,,998.0,,4,export (2).csv
Prayagraj,2026-08-07 06:30:00,27.6,25.8,90,,,235,3.7,,998.3,,4,export (2).csv
Prayagraj,2026-08-07 07:30:00,28.3,25.9,87,,,234,5.5,,998.7,,4,export (2).csv
Prayagraj,2026-08-07 08:30:00,29.0,26.0,84,,,233,5.5,,999.1,,4,export (2).csv
Prayagraj,2026-08-07 09:30:00,29.9,26.3,81,,,216,5.5,,999.1,,3,export (2).csv
Prayagraj,2026-08-07 10:30:00,30.9,26.6,78,,,192,5.5,,999.2,,3,export (2).csv
Prayagraj,2026-08-07 11:30:00,31.9,26.9,75,,,166,7.4,,999.2,,3,export (2).csv
Prayagraj,2026-08-07 12:30:00,32.2,27.0,74,,,158,5.5,,998.5,,3,export (2).csv
Prayagraj,2026-08-07 13:30:00,32.6,26.9,72,,,153,5.5,,997.7,,3,export (2).csv
Prayagraj,2026-08-07 14:30:00,32.9,26.7,70,,,149,5.5,,997.0,,3,export (2).csv
Prayagraj,2026-08-07 15:30:00,32.5,26.3,70,,,170,7.4,,997.3,,3,export (2).csv
Prayagraj,2026-08-07 16:30:00,32.1,26.4,72,,,182,5.5,,996.9,,3,export (2).csv
Prayagraj,2026-08-07 17:30:00,31.8,26.3,73,,,196,5.5,,996.4,,3,export (2).csv
Prayagraj,2026-08-07 18:30:00,31.2,26.0,74,,,199,5.5,,997.2,,3,export (2).csv
Prayagraj,2026-08-07 19:30:00,30.5,26.0,77,,,202,5.5,,997.9,,3,export (2).csv
Prayagraj,2026-08-07 20:30:00,29.9,25.9,79,,,204,5.5,,998.7,,3,export (2).csv
Prayagraj,2026-08-07 21:30:00,29.7,25.9,80,,,208,5.5,,999.0,,7,export (2).csv
Prayagraj,2026-08-07 22:30:00,29.5,25.7,80,,,214,5.5,,999.4,,7,export (2).csv
Prayagraj,2026-08-07 23:30:00,29.2,25.8,82,,,221,5.5,,999.7,,7,export (2).csv
Prayagraj,2026-08-08 00:30:00,29.0,25.8,83,,,219,5.5,,999.4,,7,export (2).csv
Prayagraj,2026-08-08 01:30:00,28.7,25.9,85,,,215,3.7,,999.1,,7,export (2).csv
Prayagraj,2026-08-08 02:30:00,28.4,25.8,86,,,210,3.7,,998.8,,7,export (2).csv
Prayagraj,2026-08-08 03:30:00,28.2,25.8,87,,,212,3.7,,998.7,,3,export (2).csv
Prayagraj,2026-08-08 04:30:00,28.0,25.8,88,,,212,3.7,,998.7,,3,export (2).csv
Prayagraj,2026-08-08 05:30:00,27.7,25.7,89,,,213,3.7,,998.6,,3,export (2).csv
Prayagraj,2026-08-08 06:30:00,28.4,25.8,86,,,210,3.7,,999.1,,3,export (2).csv
Prayagraj,2026-08-08 07:30:00,29.0,25.8,83,,,207,3.7,,999.6,,3,export (2).csv
Prayagraj,2026-08-08 08:30:00,29.7,26.1,81,,,203,5.5,,1000.0,,3,export (2).csv
Prayagraj,2026-08-08 09:30:00,30.7,26.2,77,,,178,5.5,,1000.1,,3,export (2).csv
Prayagraj,2026-08-08 10:30:00,31.8,26.6,74,,,152,5.5,,1000.2,,3,export (2).csv
Prayagraj,2026-08-08 11:30:00,32.8,26.8,71,,,131,5.5,,1000.3,,3,export (2).csv
Prayagraj,2026-08-08 12:30:00,33.0,26.8,70,,,131,5.5,,999.8,,3,export (2).csv
Prayagraj,2026-08-08 13:30:00,33.3,26.6,68,,,130,7.4,,999.2,,3,export (2).csv
Prayagraj,2026-08-08 14:30:00,33.5,26.5,67,,,129,7.4,,998.6,,3,export (2).csv
Prayagraj,2026-08-08 15:30:00,33.9,26.4,65,,,114,7.4,,998.1,,7,export (2).csv
Prayagraj,2026-08-08 16:30:00,33.7,26.2,65,,,109,5.5,,997.7,,7,export (2).csv
Prayagraj,2026-08-08 17:30:00,33.5,26.3,66,,,101,5.5,,997.2,,7,export (2).csv
Prayagraj,2026-08-08 18:30:00,32.6,26.2,69,,,126,5.5,,998.1,,7,export (2).csv
Prayagraj,2026-08-08 19:30:00,31.8,26.1,72,,,150,5.5,,998.9,,7,export (2).csv
Prayagraj,2026-08-08 20:30:00,30.9,25.9,75,,,168,7.4,,999.7,,7,export (2).csv
Prayagraj,2026-08-08 21:30:00,30.4,25.9,77,,,172,5.5,,1000.1,,7,export (2).csv
Prayagraj,2026-08-08 22:30:00,29.8,26.0,80,,,181,5.5,,1000.5,,7,export (2).csv
Prayagraj,2026-08-08 23:30:00,29.3,25.9,82,,,198,3.7,,1000.8,,7,export (2).csv
Prayagraj,2026-08-09 00:30:00,29.0,26.0,84,,,188,3.7,,1000.6,,7,export (2).csv
Prayagraj,2026-08-09 01:30:00,28.8,26.0,85,,,177,3.7,,1000.3,,7,export (2).csv
Prayagraj,2026-08-09 02:30:00,28.5,25.9,86,,,166,3.7,,1000.1,,3,export (2).csv
Prayagraj,2026-08-09 03:30:00,28.2,25.8,87,,,181,3.7,,1000.0,,3,export (2).csv
Prayagraj,2026-08-09 04:30:00,28.0,25.8,88,,,190,3.7,,1000.0,,3,export (2).csv
Prayagraj,2026-08-09 05:30:00,27.7,25.7,89,,,196,3.7,,999.9,,3,export (2).csv
Prayagraj,2026-08-09 06:30:00,28.4,25.8,86,,,195,3.7,,1000.2,,3,export (2).csv
Prayagraj,2026-08-09 07:30:00,29.2,26.0,83,,,193,3.7,,1000.5,,3,export (2).csv
Prayagraj,2026-08-09 08:30:00,29.9,26.1,80,,,190,5.5,,1000.7,,3,export (2).csv
Prayagraj,2026-08-09 09:30:00,31.0,26.5,77,,,102,5.5,,1001.4,,3,export (2).csv
Prayagraj,2026-08-09 10:30:00,31.9,26.4,73,,,91,7.4,,1001.1,,3,export (2).csv
Prayagraj,2026-08-09 11:30:00,32.9,26.4,69,,,86,7.4,,1000.8,,3,export (2).csv
Prayagraj,2026-08-09 12:30:00,33.1,26.4,68,,,90,7.4,,1000.1,,3,export (2).csv
